DISCIPLINE,COMMONNAME,LEGALNAME,ADSTREET,ADSTATE,ADZIP5,PHONE,WEBURL,REVENUE15,LONGITUDE,LATITUDE,GSTREET
GMU,78TH DIVISION HISTORICAL HOLDING,78TH DIVISION HISTORICAL HOLDING,91 SOUTH TRUMAN DRIVE,NJ,8817,7328672039, , ,-74.4219,40.51755,91 SOUTH TRUMAN DRIVE
GMU,800 GALLERY & ROTARY ICE HOUSE GALLERY,800 GALLERY & ROTARY ICE HOUSE GALLERY,"DEPT. ART & DESIGN, MONMOUTH UNIVERSITY",NJ,7764, , , ,-74.01704,40.28945,"DEPT. ART & DESIGN, MONMOUTH UNIVERSITY"
GMU,81ST ARMY RESERVE COMMAND HISTORICAL HOLDING,81ST ARMY RESERVE COMMAND HISTORICAL HOLDING,255 WEST OXMOOR ROAD,AL,35209, , , ,-86.84269,33.43981,255 WEST OXMOOR ROAD
GMU,8TH AIR FORCE MUSEUM,8TH AIR FORCE MUSEUM,88 SHREVEPORT RD.,LA,71110, , , ,-93.68597,32.50243,88 SHREVEPORT RD.
GMU,A CHRISTMAS STORY HOUSE & MUSEUM,A CHRISTMAS STORY HOUSE & MUSEUM,3159 W 11TH ST,OH,44109, , , ,-81.68738,41.46917,3159 W 11TH ST
GMU,A.E. HOWELL WILDLIFE CONSERVATION CENTER & SPRUCE ACRES REFUGE,A.E. HOWELL WILDLIFE CONSERVATION CENTER & SPRUCE ACRES REFUGE,101 LYCETTE RD.,ME,4471, , , ,-67.84517,45.94182,101 LYCETTE RD.
GMU,A.W.A. ELECTRONIC-COMMUNICATION MUSEUM,A.W.A. ELECTRONIC-COMMUNICATION MUSEUM,P.O. BOX 421,NY,14469, , , ,-77.45732,42.87665,P.O. BOX 421
GMU,ACADEMY OF MODEL AERONAUTICS/NATIONAL MODEL AVIATION MUSEUM,ACADEMY OF MODEL AERONAUTICS/NATIONAL MODEL AVIATION MUSEUM,5151 E. MEMORIAL DR.,IN,47302, , , ,-85.32426,40.17845,5151 E. MEMORIAL DR.
GMU,AGAPE CHILDRENS MUSEUM,AGAPE CHILDRENS MUSEUM,2892 NORTH BELLFLOWER BL,CA,90815, , ,0,-118.12517,33.80748,2892 NORTH BELLFLOWER BL
GMU,ALCATRAZ ISLAND,ALCATRAZ ISLAND,PIER 33,CA,94123, , , ,-122.43535,37.79999,PIER 33
GMU,AMARILLO HISTORICAL MUSEUM,AMARILLO HISTORICAL MUSEUM,1620 S JOHNSON ST,TX,79102, , ,0,-101.83217,35.19501,1620 S JOHNSON ST
GMU,AMELIA LIGHTHOUSE & MUSEUM,AMELIA LIGHTHOUSE & MUSEUM INC,109 S 18TH ST,FL,32034, , , ,-81.44712,30.66754,109 S 18TH ST
GMU,AMERICAN CENTER OF POLISH CULTURE,AMERICAN CENTER OF POLISH CULTURE,"2025 O ST., N.W.",DC,20036, , , ,-77.04626,38.9088,"2025 O ST., N.W."
GMU,AMERICAN CIVIL WAR MUSEUM,AMERICAN CIVIL WAR MUSEUM,490 TREDEGAR ST,VA,23219, , ,0,-77.44901,37.53441,490 TREDEGAR ST
GMU,AMERICAN CRAFTSMAN MUSEUM,AMERICAN CRAFTSMAN MUSEUM INC,4190 CORPORATE CT,FL,34683, , ,6230245,-82.76852,28.10431,4190 CORPORATE CT
GMU,AMERICAN FLUORITE MUSEUM,AMERICAN FLUORITE MUSEUM,MAIN ST.,IL,62982, , , ,-88.35685,37.4215,MAIN ST.
GMU,AMERICAN MOVIE PALACE MUSEUM,AMERICAN MOVIE PALACE MUSEUM,152 N. YORK RD.,IL,60126, , , ,-87.94003,41.90192,152 N. YORK RD.
GMU,AMERICAN RADIO RELAY LEAGUE,AMERICAN RADIO RELAY LEAGUE,225 MAIN ST.,CT,6111, , , ,-72.72696,41.71519,225 MAIN ST.
GMU,AMERICAN ROYAL MUSEUM & VISITORS CENTER,AMERICAN ROYAL MUSEUM & VISITORS CENTER,1701 AMERICAN ROYAL COURT,MO,64102, , , ,-94.60693,39.09175,1701 AMERICAN ROYAL COURT
GMU,AMERICAN SADDLEBRED HORSE MUSEUM,AMERICAN SADDLEBRED HORSE MUSEUM,P.O. BOX 398,MO,65265, , , ,-91.88772,39.17089,P.O. BOX 398
GMU,AMERICAN SCHOOL FOR THE DEAF MUSEUM & ARCHIVES,AMERICAN SCHOOL FOR THE DEAF MUSEUM & ARCHIVES,139 N. MAIN ST.,CT,6107, , , ,-72.74408,41.77133,139 N. MAIN ST.
GMU,AMERICA'S CREDIT UNION MUSEUM,AMERICA'S CREDIT UNION MUSEUM,P.O. BOX 603,NH,3105, , , ,-71.46318,42.99229,P.O. BOX 603
GMU,AMERICA'S ICE CREAM & DAIRY MUSEUM,AMERICA'S ICE CREAM & DAIRY MUSEUM,317 FOREST MEADOWS DR.,OH,44256, , , ,-81.85738,41.15158,317 FOREST MEADOWS DR.
GMU,ANCIENT BRISTLECONE PINE FOREST VISITOR CENTER,ANCIENT BRISTLECONE PINE FOREST VISITOR CENTER,MAIN ST,CA,93513, , , ,-118.29418,37.16832,MAIN ST
GMU,ANTIQUE AUTOMOBILE CLUB OF AMERICA MUSEUM,AACA MUSEUM INC,161 MUSEUM DR,PA,17033, , ,1588775,-76.67563,40.28446,161 MUSEUM DR
GMU,ARCTIC FOUNDATION OF OREGON,ARCTIC FOUNDATION OF OREGON,590 CHURCH ST W,OR,97361, , , ,-123.24273,44.85202,590 CHURCH ST W
GMU,ARIZONA OPEN WHEEL RACING MUSEUM,ARIZONA OPEN WHEEL RACING MUSEUM,3534 E BROADWAY RD,AZ,85040, , ,0,-112.00493,33.40766,3534 E BROADWAY RD
GMU,ARTSPACE AT UNTITLED,ARTSPACE AT UNTITLED,1 N.E. 3RD ST.,OK,73104, , , ,-97.51191,35.47087,1 N.E. 3RD ST.
GMU,ATLANTIC CITY AFRICAN AMERICAN EXPERIENCE MUSEUM,ATLANTIC CITY AFRICAN AMERICAN EXPERIENCE MUSEUM,1431 N ARKANSAS AVE,NJ,8401, , , ,-74.44671,39.37212,1431 N ARKANSAS AVE
GMU,AUBREY AREA MUSEUM,AUBREY AREA MUSEUM,PO BOX 234,TX,76227, , ,7901,-96.98502,33.25701,PO BOX 234
GMU,AVERY ISLAND TABASCO VISITORS CENTER,AVERY ISLAND TABASCO VISITORS CENTER,AVERY ISLAND RD,LA,70513,3373658173, , ,-91.88017,30.0446,AVERY ISLAND RD
GMU,B.B. KING MUSEUM AND DELTA INTERPRETIVE CENTER,B.B. KING MUSEUM AND DELTA INTERPRETIVE CENTER,400 SECOND ST.,MS,38751, , , ,-90.64564,33.44974,400 SECOND ST.
GMU,BACON'S CASTLE,BACON'S CASTLE,204 W. FRANKLIN ST.,VA,23220, , , ,-77.44536,37.54537,204 W. FRANKLIN ST.
GMU,BADGER MINE AND MUSEUM,BADGER MINE AND MUSEUM,279 W. ESTEY ST.,WI,53586, , , ,-90.23039,42.57341,279 W. ESTEY ST.
GMU,BADLANDS NATIONAL PARK,BADLANDS NATIONAL PARK,25216 BEN REIFEL RD.,SD,57750, , , ,-101.93565,43.60657,25216 BEN REIFEL RD.
GMU,BADLANDS PETRIFIED GARDENS,BADLANDS PETRIFIED GARDENS,P.O. BOX 27,SD,57543, , , ,-101.49354,43.87614,P.O. BOX 27
GMU,BALLARD INSTITUTE & MUSEUM OF PUPPETRY,BALLARD INSTITUTE & MUSEUM OF PUPPETRY,1 ROYCE CIR.,CT,6269, , , ,-72.24005,41.8061,1 ROYCE CIR.
GMU,BATTLE CREEK REGIONAL HISTORY MUSEUM,BATTLE CREEK REGIONAL HISTORY MUSEUM,307 JACKSON ST W,MI,49037, , , ,-85.1931,42.32387,307 JACKSON ST W
GMU,BECKLEY EXHIBITION COAL MINE,BECKLEY EXHIBITION COAL MINE,513 EWART AVE,WV,25801, , , ,-81.19737,37.78454,513 EWART AVE
GMU,BENJAMIN & DR. EDGAR R. COFELD JUDAIC MUSEUM,BENJAMIN & DR. EDGAR R. COFELD JUDAIC MUSEUM,700 SWEET HOME RD.,NY,14226, , , ,-78.80896,42.98254,700 SWEET HOME RD.
GMU,BENJAMIN FRANKLIN MUSEUM,BENJAMIN FRANKLIN MUSEUM,317 CHESTNUT ST,PA,19106, , , ,-75.14681,39.94906,317 CHESTNUT ST
GMU,BEVERLY & JIM ROGERS MUSEUM OF LONE PINE FILM HISTORY,BEVERLY & JIM ROGERS MUSEUM OF LONE PINE FILM HISTORY,U.S. 395,CA,93543, , , ,-117.95607,34.53284,U.S. 395
GMU,BIRTHPLACE OF PEPSI-COLA STORE,BIRTHPLACE OF PEPSI-COLA STORE,256 MIDDLE ST.,NC,28560, , , ,-77.04004,35.10551,256 MIDDLE ST.
GMU,BLUE RIDGE DIVISION HISTORICAL HOLDING,BLUE RIDGE DIVISION HISTORICAL HOLDING,6700 STRATMORE ROAD,VA,23237,8042715858, , ,-77.45047,37.43502,6700 STRATMORE ROAD
GMU,BLUEGRASS MOTORCYCLE MUSEUM,BLUEGRASS MOTORCYCLE MUSEUM,5608 US HWY. 231 N.,KY,42347, , , ,-86.97153,37.51334,5608 US HWY. 231 N.
GMU,BOCA RATON MUSEUM,BOCA RATON MUSEUM FOUNDATION INC,501 PLAZA REAL MIZNER PA,FL,33432, , ,213403,-80.0836,26.34432,501 PLAZA REAL MIZNER PA
GMU,BRIAN SUTTON-SMITH LIBRARY AND ARCHIVES OF PLAY,BRIAN SUTTON-SMITH LIBRARY AND ARCHIVES OF PLAY,ONE MANHATTAN SQUARE,NY,14607, , ,11017076,-77.60277,43.15325,ONE MANHATTAN SQUARE
GMU,BROCKPORT COMMUNITY MUSEUM,BROCKPORT COMMUNITY MUSEUM,39 ALLEN ST,NY,14420, , , ,-77.94539,43.20807,39 ALLEN ST
GMU,BUREAU OF ENGRAVING AND PRINTING,BUREAU OF ENGRAVING AND PRINTING,300 14TH ST SW,DC,20228, , , ,-77.03186,38.88596,300 14TH ST SW
GMU,BUREAU OF ENGRAVING AND PRINTING AT FORT WORTH,BUREAU OF ENGRAVING AND PRINTING AT FORT WORTH,9000 BLUE MOUND ROAD,TX,76131, , , ,-97.34565,32.89967,9000 BLUE MOUND ROAD
GMU,BUSTED WRENCH GARAGE MUSEUM,BUSTED WRENCH GARAGE MUSEUM,2311 29TH ST,MS,39501, , , ,-89.09139,30.38504,2311 29TH ST
GMU,BUSY BEAVER BUTTON MUSEUM,BUSY BEAVER BUTTON MUSEUM,3279 W ARMITAGE AVE,IL,60647, , , ,-87.7091,41.91728,3279 W ARMITAGE AVE
GMU,BUTTE LABOR HISTORY CENTER,BUTTE LABOR HISTORY CENTER INC,PO BOX 891,MT,59703, , ,0,-112.53756,46.01153,PO BOX 891
GMU,BUTTERFLY HOUSE,BUTTERFLY HOUSE,11455 OBEE RD.,OH,43571, , , ,-83.818,41.53816,11455 OBEE RD.
GMU,CALIFORNIA MUSEUM OF FINE ART,CALIFORNIA MUSEUM OF FINE ART TRUST,1421 MARCELINA AVE,CA,90501, , , ,-118.31578,33.83396,1421 MARCELINA AVE
GMU,CAMPBELL STRAW BALE MUSEUM,CAMPBELL STRAW BALE MUSEUM,PO BOX 3,SD,57323, , , ,-97.70961,44.16449,PO BOX 3
GMU,CAPE COD CHILDREN'S FARM,CAPE COD CHILDRENS FARM,3187 E CENTERVILLE RD,OH,45370, , , ,-84.06153,39.6037,3187 E CENTERVILLE RD
GMU,CAPE PERPETUA VISITOR CENTER,CAPE PERPETUA VISITOR CENTER,2400 US-101,OR,97498, , , ,-124.08973,44.32286,2400 US-101
GMU,CARNEGIE INSTITUTE,CARNEGIE INSTITUTE,4400 FORBES AVE,PA,15213, , ,57057514,-79.94863,40.4435,4400 FORBES AVE
GMU,CARNEGIE MUSEUM OF THE KEWEENAW,CARNEGIE MUSEUM OF THE KEWEENAW,616 SHELDEN AVE,MI,49931, , , ,-88.56587,47.12194,616 SHELDEN AVE
GMU,CENTER FOR FINE ART PHOTOGRAPHY,CENTER FOR FINE ART PHOTOGRAPHY,400 N. COLLEGE AVE.,CO,80524, , , ,-105.07696,40.58278,400 N. COLLEGE AVE.
GMU,CENTRAL INTELLIGENCE AGENCY MUSEUM,CENTRAL INTELLIGENCE AGENCY MUSEUM,CIA,VA,22101, , , ,-77.17109,38.93218,CIA
GMU,CHAFFEE BARBERSHOP MUSEUM,CHAFFEE BARBERSHOP MUSEUM,7313 TERRY,AR,72923, , , ,-94.32711,35.31435,7313 TERRY
GMU,CHAPPIE JAMES MUSEUM OF PENSACOLA,CHAPPIE JAMES MUSEUM OF PENSACOLA INC,1422 N 6TH AVE,FL,32503, , , ,-87.21093,30.429,1422 N 6TH AVE
GMU,CHARLES L ENGLISH WINDSOR MUSEUM,CHARLES L ENGLISH WINDSOR MUSEUM,107 MAIN ST,NY,13865, , , ,-75.64009,42.07706,107 MAIN ST
GMU,CHICAGO AFRICAN AMERICAN FIREFIGHTERS MUSEUM,CHICAGO AFRICAN AMERICAN FIREFIGHTERS MUSEUM,5349 S WABASH AVE,IL,60615, , ,0,-87.62407,41.79764,5349 S WABASH AVE
GMU,CHICAGO DESIGN MUSEUM,CHICAGO DESIGN MUSEUM,2332 N SPAULDING AVE APT,IL,60647, , , ,-87.71054,41.92383,2332 N SPAULDING AVE APT
GMU,CHICAGO MUSIC HALL OF FAME AND MUSEUM,CHICAGO MUSIC HALL OF FAME AND MUSEUM,9129 S ALBANY AVE,IL,60805, , , ,-87.69947,41.72755,9129 S ALBANY AVE
GMU,CHILDREN'S COMPLEX,CHILDRENS COMPLEX INC,1828 L ST NW STE 703,DC,20036, , ,0,-77.04291,38.90341,1828 L ST NW STE 703
GMU,CHILDREN'S HANDS ON MUSEUM OF NORTHWEST ILLINOIS,CHILDRENS HANDS ON MUSEUM OF NORTHWEST ILLINOIS,126 E RAILROAD ST,IL,61048, , , ,-89.82212,42.37782,126 E RAILROAD ST
GMU,CHILDREN'S MUSEUM OF MARATHON COUNTY,CHILDRENS MUSEUM OF MARATHON COUNTY INC,911 E LAKESHORE DR,WI,54401, , , ,-89.62553,44.89846,911 E LAKESHORE DR
GMU,CHILDREN'S MUSEUM OF YUMA COUNTY,CHILDRENS MUSEUM OF YUMA COUNTY INC,14758 S BLANCO AVE,AZ,85365, , ,0,-114.56219,32.61413,14758 S BLANCO AVE
GMU,CHUMASH MUSEUM,CHUMASH MUSEUM AND CULTURAL EDUCATION FOUNDATION,PO BOX 517,CA,93460, , , ,-120.07467,34.63054,PO BOX 517
GMU,CINCINNATI MUSEUM CENTER AT UNION STATION,CINCINNATI MUSEUM CENTER AT UNION STATION,1301 WESTERN AVE,OH,45203, , , ,-84.53236,39.1088,1301 WESTERN AVE
GMU,CIVIL RIGHTS MEMORIAL CENTER,CIVIL RIGHTS MEMORIAL CENTER,400 WASHINGTON AVE,AL,36104, , , ,-86.30306,32.37641,400 WASHINGTON AVE
GMU,CLACKAMAS LAKE HISTORIC CABIN,CLACKAMAS LAKE HISTORIC CABIN,FOREST RD 42,OR,97049, , , ,-121.94308,45.35395,FOREST RD 42
GMU,CLARA BARTON MISSING SOLIDERS OFFICE,CLARA BARTON MISSING SOLIDERS OFFICE,437 7TH STREET NW,DC,20004, , , ,-76.9964,38.88303,437 7TH STREET NW
GMU,CODY DUG UP GUN MUSEUM,CODY DUG UP GUN MUSEUM,1020 12TH ST.,WY,82414, , , ,-109.0639,44.52678,1020 12TH ST.
GMU,COLLEGE FOOTBALL HALL OF FAME,COLLEGE FOOTBALL HALL OF FAME,250 MARIETTA STREET,GA,30313, , , ,-84.37346,33.74856,250 MARIETTA STREET
GMU,COMANCHE NATIONAL GRASSLAND,COMANCHE NATIONAL GRASSLAND,COMANCHE NATIONAL GRASSLAND,CO,81073, , , ,-102.64002,37.42779,COMANCHE NATIONAL GRASSLAND
GMU,CONFEDERATE MEMORIAL PARK,CONFEDERATE MEMORIAL PARK,437 CO RD 63,AL,36051,2057551990, , ,-86.47413,32.69091,437 CO RD 63
GMU,CONGRESSIONAL CEMETERY,CONGRESSIONAL CEMETERY,1801 E STREET SE,DC,20003, , , ,-76.97905,38.88274,1801 E STREET SE
GMU,CONGRESSIONAL RELOCATION BUNKER - GREENBRIER,GREENBRIER,300 W MAIN STREET,WV,24986, , , ,-80.2959,37.79744,300 W MAIN STREET
GMU,CORAL CASTLE MUSEUM,CORAL CASTLE MUSEUM,28655 SOUTH DIXIE HIGHWAY,FL,33033,3052486345,HTTP://CORALCASTLE.COM, ,-80.44425,25.50048,28655 SOUTH DIXIE HIGHWAY
GMU,COULEE PIONEER MUSEUM,COULEE PIONEER MUSEUM,PO BOX 490,WA,99133, , ,0,-119.02372,47.90631,PO BOX 490
GMU,CRANBERRY MUSEUM,PACIFIC COAST CRANBERRY RESEARCH FOUNDATION,2907 PIONEER ROAD,WA,98631, , , ,-124.03817,46.3674,2907 PIONEER ROAD
GMU,CRAYOLA FACTORY & MUSEUM,CRAYOLA EXPERIENCE,30 CENTRE SQUARE,PA,18042, , , ,-75.20984,40.69071,30 CENTRE SQUARE
GMU,CULTURAL MUSEUM OF AFRICAN ART- THE ERIC EDWARDS COLLECTION,CULTURAL MUSEUM OF AFRICAN ART- THE ERIC EDWARDS COLLECTION,213 TAAFFE PL APT 111,NY,11205, , , ,-73.95932,40.69166,213 TAAFFE PL APT 111
GMU,CYCLING MUSEUM OF MINNESOTA,CYCLING MUSEUM OF MINNESOTA,PO BOX 580201,MN,55458, , , ,-93.26518,44.98322,PO BOX 580201
GMU,DC FIRE & EMS MUSEUM,DC FIRE & EMS MUSEUM,439 NEW JERSEY AVE NW,DC,20001, , , ,-77.01083,38.89591,439 NEW JERSEY AVE NW
GMU,DEANVILLE HERITAGE FOUNDATION,DEANVILLE HERITAGE FOUNDATION,1065 WOLZ LN,TX,77836, , , ,-96.72201,30.54628,1065 WOLZ LN
GMU,DIALYSIS MUSEUM,DIALYSIS MUSEUM,548 15TH AVE,WA,98122, , , ,-122.31276,47.60663,548 15TH AVE
GMU,DISCOVERY CENTER OF THE SOUTHERN TIER,DISCOVERY CENTER OF THE SOUTHERN TIER,60 MORGAN RD,NY,13903, , ,911217,-75.9054,42.07555,60 MORGAN RD
GMU,DR. SEUSS NATIONAL MEMORIAL SCULPTURE GARDEN,DR SEUSS NATIONAL MEMORIAL SCULPTURE GARDEN,21 EDWARDS ST,MA,1103, , , ,-72.58708,42.1043,21 EDWARDS ST
GMU,DWIGHT D. EISENHOWER PRESIDENTIAL LIBRARY AND MUSEUM,DWIGHT D. EISENHOWER PRESIDENTIAL LIBRARY AND MUSEUM,200 S E 4TH ST,KS,67410, , , ,-97.21134,38.91172,200 S E 4TH ST
GMU,EAST TAUNTON BEER CAN MUSEUM,EAST TAUNTON BEER CAN MUSEUM, ,MA,2718, , , , , , 
GMU,EDEN HISTORICAL MUSEUM LTD,EDEN HISTORICAL MUSEUM LTD,656 WASHINGTON ST,NC,27288, , ,0,-79.76289,36.49099,656 WASHINGTON ST
GMU,EL PASO HOLOCAUST MUSEUM,EL PASO HOLOCAUST MUSEUM FOUNDATION,715 N OREGON ST,TX,79902, , , ,-106.48635,31.7526,715 N OREGON ST
GMU,ENCHANTED MANSION - A DOLL MUSEUM,ENCHANTED MANSION - A DOLL MUSEUM,"172 LEE DR., STE. 3",LA,70808, , , ,-91.159,30.39453,"172 LEE DR., STE. 3"
GMU,ESCALANTE INTERAGENCY VISITOR CENTER,ESCALANTE INTERAGENCY VISITOR CENTER,ESCALANTE FIELD STATION,UT,84726, , , ,-111.60454,37.77045,ESCALANTE FIELD STATION
GMU,FARMERSVILLE HERITAGE MUSEUM,FARMERSVILLE HERITAGE MUSEUM,205 S MAIN ST,TX,75442, , , ,-96.35997,33.16142,205 S MAIN ST
GMU,FEDERAL RESERVE MONEY MUSEUM,FEDERAL RESERVE MONEY MUSEUM,701 E BYRD ST,VA,23219, , , ,-77.44069,37.53527,701 E BYRD ST
GMU,FENTON ART GLASS MUSEUM,FENTON ART GLASS MUSEUM,420 CAROLINE AVE,WV,26187, , , ,-81.459,39.4001,420 CAROLINE AVE
GMU,FILPINO AMERICAN NATIONAL MUSEUM OF LOS ANGELS,FILPINO AMERICAN NATIONAL MUSEUM OF LOS ANGELS,2001 W BEVERLY BLVD SUIT,CA,90057, , ,0,-118.2784,34.06224,2001 W BEVERLY BLVD SUIT
GMU,FIRST PEANUT MUSEUM IN USA,FIRST PEANUT MUSEUM IN USA,201 HUNTER ST,VA,23890,8048342969, , ,-77.09496,37.03904,201 HUNTER ST
GMU,FISHERMEN'S MUSEUM,FISHERMEN'S MUSEUM,P.O. BOX 263,ME,4554, , , ,-69.50688,43.86018,P.O. BOX 263
GMU,FLAT ROCK ARCHIVE,FLAT ROCK ARCHIVE,3979 CROSSVALE RD,GA,30038, , ,0,-84.16201,33.66355,3979 CROSSVALE RD
GMU,FLEETWOOD MUSEUM,FLEETWOOD MUSEUM,135 SANDFORD AVE.,NJ,7060, , , ,-74.4251,40.62736,135 SANDFORD AVE.
GMU,FLORENCE MCLEOD HAZZARD MUSEUM,FLORENCE MCLEOD HAZZARD MUSEUM,316 SEVENTH STREET NORTH,MS,39703, , , ,-88.42605,33.49784,316 SEVENTH STREET NORTH
GMU,FLYWAYS WATERFOWL MUSEUM,FLYWAYS WATERFOWL MUSEUM INC,PO BOX 51,WI,53901, , ,0,-89.46633,43.5478,PO BOX 51
GMU,FOREST DISCOVERY CENTER,FOREST DISCOVERY CENTER,160 ZILLICOA ST. SUITE A ,NC,28801, , , ,-82.56899,35.61039,160 ZILLICOA ST. SUITE A 
GMU,FORT ABERCROMBIE STATE HISTORIC SITE,FORT ABERCROMBIE STATE HISTORIC SITE,935 BROADWAY,ND,58001, , , ,-96.72879,46.44775,935 BROADWAY
GMU,FORT ANCIENT MUSEUM,FORT ANCIENT MUSEUM,6123 STATE RT. 350,OH,45054, , , ,-84.08126,39.40833,6123 STATE RT. 350
GMU,FORT APACHE HISTORIC PARK AND MUSEUM - KINISHBA RUINS,FORT APACHE HISTORIC PARK AND MUSEUM - KINISHBA RUINS,FORT APACHE INDIAN RESERVATION,AZ,85941, , , ,-109.99574,33.80476,FORT APACHE INDIAN RESERVATION
GMU,FORT BARTON,FORT BARTON,LAWTON & HIGHLAND AVES.,RI,2878, , , ,-71.18015,41.63356,LAWTON & HIGHLAND AVES.
GMU,FORT BOONESBOROUGH MUSEUM,FORT BOONESBOROUGH MUSEUM,4375 BOONESBORO RD.,KY,40475, , , ,-84.26936,37.89856,4375 BOONESBORO RD.
GMU,FORT BRANCH CONFEDERATE EARTHEN FORT CIVIL WAR SITE,FORT BRANCH CONFEDERATE EARTHEN FORT CIVIL WAR SITE,2883 FORT BRANCH RD.,NC,27840, , , ,-77.2279,35.94254,2883 FORT BRANCH RD.
GMU,FORT BRIDGER STATE MUSEUM,FORT BRIDGER STATE MUSEUM,P.O. BOX 35,WY,82933, , , ,-110.41758,41.26338,P.O. BOX 35
GMU,FORT CHRISTMAS HISTORICAL PARK,FORT CHRISTMAS HISTORICAL PARK,1300 FORT CHRISTMAS RD.,FL,32709, , , ,-81.0223,28.56204,1300 FORT CHRISTMAS RD.
GMU,FORT CLINCH STATE PARK,FORT CLINCH STATE PARK,2601 ATLANTIC AVE.,FL,32034, , , ,-81.45266,30.6997,2601 ATLANTIC AVE.
GMU,FORT DRUM MUSEUM,10TH MOUNTAIN DIVISION & FORT DRUM MUSEUM,"BUILDING P-10502, SOUTH RIVA RIDGE LOOP",NY,13602,3157740391,HTTP://WWW.DRUM.ARMY.MIL/ABOUTFORTDRUM/PAGES/FORTDRUMMUSEUM_LV2.ASPX, ,-75.77208,44.0405,"BUILDING P-10502, SOUTH RIVA RIDGE LOOP"
GMU,FORT JESUP STATE HISTORIC SITE,FORT JESUP STATE HISTORIC SITE,32 GEOGHAGAN RD.,LA,71449, , , ,-93.40179,31.61175,32 GEOGHAGAN RD.
GMU,FORT JONES MUSEUM,FORT JONES MUSEUM,P.O. BOX 428,CA,96032, , , ,-122.89401,41.6105,P.O. BOX 428
GMU,FORT MCCOY HISTORICAL HOLDING,FORT MCCOY HISTORICAL HOLDING,100 EAST HEADQUATERS ROAD,WI,54656,6083884209,HTTP://WWW.MCCOY.ARMY.MIL, ,-90.81711,43.96409,100 EAST HEADQUATERS ROAD
GMU,FORT POLK MILITARY HISTORICAL HOLDING,FORT POLK MILITARY HISTORICAL HOLDING,7884 SOUTH CAROLINA AVENUE,LA,71459,3375317905, , ,-93.20987,31.04153,7884 SOUTH CAROLINA AVENUE
GMU,FORT TOULOUSE - FORT JACKSON,FORT TOULOUSE - FORT JACKSON,2521 W FORT TOULOUSE ROAD,AL,36093, , , ,-86.25495,32.50421,2521 W FORT TOULOUSE ROAD
GMU,FORT WILKINS HISTORIC COMPLEX,FORT WILKINS HISTORIC COMPLEX,15223 US 41,MI,49918, , , ,-87.88773,47.47009,15223 US 41
GMU,FORT WILLIAM HENRY MUSEUM,FORT WILLIAM HENRY MUSEUM,48 CANADA ST.,NY,12845, , , ,-73.71471,43.41822,48 CANADA ST.
GMU,FORT WINNEBAGO SURGEONS QUARTERS,FORT WINNEBAGO SURGEONS QUARTERS,1824 E. STATE RD. 33,WI,53901, , , ,-89.43657,43.55228,1824 E. STATE RD. 33
GMU,FOXFIRE MUSEUM & HERITAGE CENTER,FOXFIRE MUSEUM & HERITAGE CENTER,98 FOXFIRE LN,GA,30562,7067465828,HTTP://WWW.FOXFIRE.ORG/, ,-83.38465,34.91656,98 FOXFIRE LN
GMU,FRANK LLOYD WRIGHT VISITOR CENTER,FRANK LLOYD WRIGHT VISITOR CENTER,5607 COUNTY HWY C,WI,53588, , , ,-90.07976,43.15248,5607 COUNTY HWY C
GMU,FRANKLIN COURT PRINTING OFFICE,FRANKLIN COURT PRINTING OFFICE,318 MARKET ST,PA,19106, , , ,-75.14595,39.95011,318 MARKET ST
GMU,FRANKLIN D. ROOSEVELT PRESIDENTIAL LIBRARY AND MUSEUM,FRANKLIN D. ROOSEVELT PRESIDENTIAL LIBRARY AND MUSEUM,4079 ALBANY POST RD,NY,12538, , , ,-73.93413,41.76761,4079 ALBANY POST RD
GMU,FUNK MUSIC HALL OF FAME & EXHIBITION CENTER,FUNK MUSIC HALL OF FAME & EXHIBITION CENTER,PO BOX 26081,OH,45426, , ,0,-84.30011,39.80958,PO BOX 26081
GMU,GEE'S BEND QUILTING COOPERATIVE,GEE'S BEND QUILTING COOPERATIVE,14570 COUNTRY ROAD 29,AL,36720,3345732323, , ,-86.83751,33.25697,14570 COUNTRY ROAD 29
GMU,GEORGE BUSH PRESIDENTIAL LIBRARY AND MUSEUM,GEORGE BUSH PRESIDENTIAL LIBRARY AND MUSEUM,1000 GEORGE BUSH DR W,TX,77845, , , ,-96.35306,30.59263,1000 GEORGE BUSH DR W
GMU,GEORGE JONES MUSEUM,GEORGE JONES MUSEUM,128 2ND AVE NORTH,TN,37201,6158180128,HTTP://GEORGEJONESMUSEUM.COM/, ,-86.77571,36.16288,128 2ND AVE NORTH
GMU,GEORGE WALTER VINCENT SMITH ART MUSEUM,SPRINGFIELD MUSEUMS CORPORATION,21 EDWARDS ST,MA,1103, , , ,-72.58708,42.1043,21 EDWARDS ST
GMU,GEORGIA WRITERS MUSEUM,GEORGIA WRITERS MUSEUM INC,109 S JEFFERSON AVE,GA,31024, , , ,-83.39197,33.33784,109 S JEFFERSON AVE
GMU,GEORIGA NATIONAL GUARD MUSEUM,GEORIGA NATIONAL GUARD MUSEUM,1000 HASLEY AVE BLDG #2,GA,30060,6785693868, , ,-84.52243,34.0279,1000 HASLEY AVE BLDG #2
