DISCIPLINE,COMMONNAME,LEGALNAME,ADSTREET,ADSTATE,ADZIP5,PHONE,WEBURL,REVENUE15,LONGITUDE,LATITUDE,GSTREET
HSC,PIONEER FAMILY HISTORY PRESERVATION SOCIETY,PIONEER FAMILY HISTORY PRESERVATION SOCIETY INC,5501 CARDINAL DRIVE,OH,43146, , ,0,-83.05815,39.83619,6157 HICKORY LAWN CT
HSC,MONTGOMERY HISTORICAL PRESERVATION ASSOCIATION,MONTGOMERY HISTORICAL PRESERVATION ASSOCIATION,7650 COOPER ROAD,OH,45242,5139841465,HTTP://WWW.MONTGOMERYOHIO.ORG/,0,-84.35765,39.22726,7650 COOPER RD
HSC,MEDWAY AREA HISTORICAL SOCIETY,MEDWAY AREA HISTORICAL SOCIETY,PO BOX 178,OH,45341,9378491527,HTTP://WWW.MEDWAYHISTORICALSOCIETY.ORG/MEDWAY-VILLAGE.HTML,0,-84.01359,39.87992,223 MAIN STREET
HSC,MILTON-UNION VETERANS MEMORIAL ASSOCIATION,MILTON-UNION VETERANS MEMORIAL ASSOCIATION INC,PO BOX395,OH,45383, , ,0,-84.32767,39.9562,PO BOX 395
HSC,RIVERSIDE HISTORICAL SOCIETY,RIVERSIDE HISTORICAL SOCIETY,PO BOX 310066,OH,45437,9372527242, ,0,-84.12512,39.76708,PO BOX 31066
HSC,RANDOLPH TOWNSHIP HISTORICAL SOCIETY,RANDOLPH TOWNSHIP HISTORICAL SOCIETY INC,114 VALLEYVIEW DR,OH,45322, ,HTTP://WWW.RTHS.ORG,0,-84.30193,39.87962,114 VALLEYVIEW DR
HSC,GREATER CINCINNATI POLICE HISTORICAL SOCIETY,GREATER CINCINNATI POLICE HISTORICAL SOCIETY INC,959 W 8TH ST STE 201,OH,45203,5133003664,HTTP://WWW.GCPHS.COM,37041,-84.53167,39.10344,959 W 8TH ST
HSC,CLINTONVILLE HISTORICAL SOCIETY,CLINTONVILLE HISTORICAL SOCIETY INC,PO BOX 14315,OH,43214,6146576854, ,0,-83.02149,40.06751,PO BOX 14315
HSC,WYOMING HISTORICAL SOCIETY,WYOMING HISTORICAL SOCIETY,800 OAK AVENUE,OH,45215,5138217600,HTTP://WWW.WYOMING.OH.US,0,-84.46542,39.23169,800 OAK AVE
HSC,WHITEHALL HISTORICAL SOCIETY,WHITEHALL HISTORICAL SOCIETY,400 NORTH HAMILTON ROAD,OH,43213, , ,0,-82.87531,39.97121,400 NORTH HAMILTON ROAD
HSC,BELMONT HISTORICAL SOCIETY,BELMONT HISTORICAL SOCIETY,PO BOX 20234,OH,45420, , ,0,-84.13415,39.72159,PO BOX 20234
HSC,SOUTHWEST FRANKLIN COUNTY HISTORICAL SOCIETY,SOUTHWEST FRANKLIN COUNTY HISTORICAL SOCIETY INC,3378 PARK STREET SUITE B,OH,43123,3378727578, ,0,-83.09277,39.88216,3378 PARK ST
HSC,OLD CAMBRIDGE CONSERVATION ASSOCIATION,OLD CAMBRIDGE CONSERVATION ASSOCIATION,PO BOX 441,OH,43725, , ,0,-81.58833,40.0273,PO BOX 441
HSC,WELLSTON HISTORICAL ASSOCIATION,WELLSTON HISTORICAL ASSOCIATION,111 S OHIO AVENUE,OH,45692, , ,0,-82.52945,39.12426,401 E A STREET
HSC,LEBANON CONSERVANCY FOUNDATION,LEBANON CONSERVANCY FOUNDATION INC,PO BOX 893,OH,45036,5132281810, ,39065,-84.205,39.44601,PO BOX 893
HSC,BEARS MILL,FRIENDS OF BEARS MILL INC,6450 ARCANUM BEARSMILL RD,OH,45331, , ,1544514,-84.54326,40.10329,6450 ARCANUM BEARSMILL R
HSC,LOGAN COUNTY LANDMARK PRESERVATION,LOGAN COUNTY LANDMARK PRESERVATION INC,PO BOX 524,OH,43311, , ,192558,-83.75916,40.36121,127 E COLUMBUS AVE
HSC,NORWOOD HISTORICAL SOCIETY,NORWOOD HISTORICAL SOCIETY,4311 FLORAL AVENUE,OH,45212, , ,0,-84.452,39.15596,4311 FLORAL AVE
HSC,BALTIC AREA HISTORICAL SOCIETY,BALTIC AREA HISTORICAL SOCIETY,PO BOX 40,OH,43804, , ,0,-81.70409,40.44059,102 W MAIN ST
HSC,VINTON COUNTY HISTORICAL AND GENEALOGICAL SOCIETY,VINTON COUNTY HISTORICAL AND GENEALOGICAL SOCIETY,31435 STEVENS BRANCH RD,OH,45647,7405960253, ,0,-82.48052,39.24448,207 SOUTH SUGAR STREET
HSC,MORGAN TOWNSHIP HISTORICAL SOCIETY,MORGAN TOWNSHIP HISTORICAL SOCIETY,PO BOX 20,OH,45063,5137380910, ,0,-84.71319,39.32492,PO BOX 20
HSC,OWENSVILLE HISTORICAL SOCIETY,OWENSVILLE HISTORICAL SOCIETY,PO BOX 743,OH,45160,5137352440,HTTP://WWW.OWENSVILLEHISTORICALSOCIETY.COM/,0,-84.13494,39.12497,PO BOX 743
HSC,ALGONAC/CLAY TOWNSHIP HISTORICAL SOCIETY,CLAY TOWNSHIP HISTORICAL SOCIETY,8207 ARLINGTON ROAD,OH,45309,9378334015,HTTP://WWW.ACHISTORY.COM/ACH1,0,-84.42618,39.86343,8207 ARLINGTON RD
HSC,AMELIA AREA HISTORICAL SOCIETY,AMELIA AREA HISTORICAL SOCIETY INC,157 W MAIN ST,OH,45102, , , ,-84.22735,39.03499,157 W MAIN ST
HSC,STARS AND STRIPES MEMORIAL,STARS AND STRIPES MEMORIAL INCORPORATED,5777 EBRIGHT RD,OH,43125,6144439353, ,10202,-82.86671,39.86102,5777 EBRIGHT RD
HSC,WESTERVILLE FIRE FIGHTERS MEMORIAL,WESTERVILLE FIRE FIGHTERS MEMORIAL INC,52 WESTERVILLE SQ,OH,43081, ,HTTP://WFFMEMORIAL.ORG/,9364,-82.92603,40.11216,520 SOUTH STATE ST SUITE 265-B
HSC,WESTCOTT HOUSE,WESTCOTT HOUSE FOUNDATION,PO BOX 334,OH,45501,9373279291,HTTP://WWW.WESTCOTTHOUSE.ORG,609138,-83.78899,39.9222,85 S GREENMOUNT AVE
HSC,NORTHEASTERN OHIO RAILROAD HISTORICAL SOCIETY,NORTHEASTERN OHIO RAILROAD HISTORICAL SOCIETY,PO BOX 401,OH,44240, , ,0,-81.35231,41.14485,PO BOX 401
HSC,BELLBROOK-SUGARCREEK HISTORICAL SOCIETY,BELLBROOK-SUGARCREEK HISTORICAL SOCIETY,3455 PAVILION LANE,OH,45305, , ,0,-84.10126,39.5939,3640 FERRY RD
HSC,SOUTHWEST OHIO AMUSEMENT PARK HISTORICAL SOCIETY,SOUTHWEST OHIO AMUSEMENT PARK HISTORICAL SOCIETY,8376 THISTLE LANE,OH,45044, , ,0,-84.56434,39.33246,3358 VILLAGE DR
HSC,JACKSON HISTORICAL SOCIETY,JACKSON HISTORICAL SOCIETY,PO BOX 475,OH,45640,7402862693, ,0,-82.65187,39.04531,PO BOX 475
HSC,WALHONDING VALLEY HISTORICAL SOCIETY,WALHONDING VALLEY HISTORICAL SOCIETY,102 E MAIN STREET PO BOX 199,OH,43844,7408244000,HTTP://WWW.WVHISTORICALSOCIETY.ORG/,0,-82.03707,40.32504,PO BOX 199
HSC,BEAVER VALLEY HISTORICAL SOCIETY,BEAVER VALLEY HISTORICAL SOCIETY,PO BOX 105,OH,45613, , ,0,-82.8151,38.95805,PO BOX 105
HSC,TERRACE PARK HISTORICAL SOCIETY,TERRACE PARK HISTORICAL SOCIETY INC,PO BOX 3,OH,45174,5132481777,HTTP://TPHISTORICALSOCIETY.ORG/,0,-84.30261,39.16651,100 MIAMI AVENUE
HSC,FREDERICKTOWN HISTORICAL SOCIETY,FREDERICKTOWN HISTORICAL SOCIETY,11 E SANDUSKY ST,OH,43019,7406940332, , ,-82.54254,40.4808,11 E SANDUSKY ST
HSC,HISTORICAL SOCIETY OF GREENFIELD OHIO,HISTORICAL SOCIETY OF GREENFIELD OHIO INC,PO BOX 217,OH,45123,9379817890,HTTP://WWW.GREENFIELDHISTORICALSOCIETY.ORG,44629,-83.37896,39.35256,103 MCARTHUR WAY
HSC,FRANKLIN COUNTY HISTORICAL SOCIETY,FRANKLIN COUNTY HISTORICAL SOCIETY,333 W BROAD ST,OH,43215, ,HTTP://WWW.COSI.ORG,19350506,-82.99069,39.96326,333 W BROAD ST
HSC,OHIO HISTORICAL SOCIETY,OHIO HISTORICAL SOCIETY,800 E 17TH AVE,OH,43211,6142972300,HTTPS://WWW.OHIOHISTORY.ORG/,18810224,-82.98622,40.00091,800 E 17TH AVE
HSC,GRANVILLE OHIO HISTORICAL SOCIETY,GRANVILLE OHIO HISTORICAL SOCIETY,PO BOX 129,OH,43023,7405873951,HTTP://WWW.GRANVILLEHISTORY.ORG/,86110,-82.52011,40.06789,115 BROADWAY E
HSC,BUTLER COUNTY HISTORICAL SOCIETY & MUSEUMN,BUTLER COUNTY HISTORICAL SOCIETY,1220 EATON AVE,OH,45013,5138969930, ,65236,-84.56002,39.40374,327 N SECOND STREET
HSC,GREENE COUNTY OHIO HISTORICAL SOCIETY,GREENE COUNTY OHIO HISTORICAL SOCIETY,74 W CHURCH ST,OH,45385,9373724606, ,0,-83.93092,39.68713,74 W CHURCH ST
HSC,WASHINGTON COUNTY HISTORICAL SOCIETY OF OHIO,WASHINGTON COUNTY HISTORICAL SOCIETY OF OHIO,PO BOX 103,OH,45750,7403731788,HTTP://WCHS-OHIO.ORG/,0,-81.44821,39.42306,PO BOX 103
HSC,DELAWARE CO HISTORICAL SOCIETY,DELAWARE CO HISTORICAL SOCIETY,157 E WILLIAM ST,OH,43015, , ,74584,-83.06018,40.29854,157 E WILLIAM ST
HSC,CINCINNATI PRESERVATION ASSOCIATION,CINCINNATI PRESERVATION ASSOCIATION,342 W 4TH ST,OH,45202,5137214506, ,627488,-84.51828,39.09911,342 W 4TH ST
HSC,UNION COUNTY HISTORICAL SOCIETY,UNION COUNTY HISTORICAL SOCIETY,117 W 6TH ST,OH,43040,9376440568,HTTP://WWW.HISTORYOHIO.COM/,36535,-83.3705,40.23585,246 WEST 6TH STREET
HSC,GUERNSEY COUNTY HISTORICAL SOCIETY,GUERNSEY COUNTY HISTORICAL SOCIETY,PO BOX 741,OH,43725,7404395884, ,0,-81.5898,40.02681,218 N EIGHTH ST
HSC,WARREN COUNTY HISTORICAL SOCIETY,WARREN COUNTY HISTORICAL SOCIETY,105 S BROADWAY ST,OH,45036,5139321817,HTTP://WWW.WCHSMUSEUM.COM,290961,-84.20821,39.43557,105 S BROADWAY ST
HSC,HIGHLAND COUNTY HISTORICAL SOCIETY,HIGHLAND COUNTY HISTORICAL SOCIETY INC,151 E MAIN ST,OH,45133,9373933263, ,0,-83.60977,39.20184,151 E MAIN ST
HSC,PIONEER & HISTORICAL SOCIETY OF MUSKINGUM COUNTY,PIONEER AND HISTORICAL SOCIETY OF MUSKINGUM COUNTY OHIO,115 JEFFERSON ST,OH,43701,7404549500,HTTP://WWW.MUSKINGUMHISTORY.ORG/,139733,-82.00708,39.93154,115 JEFFERSON ST
HSC,TROY HISTORICAL SOCIETY,TROY HISTORICAL SOCIETY,100 W MAIN ST,OH,45373,9373390457,HTTP://WWW.TROYHAYNER.ORG,0,-84.20701,40.04133,301 W MAIN STREET
HSC,MEIGS COUNTY PIONEER AND HISTORICAL SOCIETY,MEIGS COUNTY PIONEER AND HISTORICAL SOCIETY,PO BOX 145,OH,45769,7409923810,HTTP://MEIGSCOHISTORICAL.ORG/,0,-82.03699,39.07,144 BUTTERNUT AVENUE P O BOX 145
HSC,COLERAINE HISTORICAL SOCIETY,THE COLERAINE HISTORICAL SOCIETY INC,PO BOX 53726,OH,45253,5133857566, ,0,-84.61439,39.24036,4725 SPRINGDALE ROAD
HSC,KETTERING-MORAINE MUSEUM & HISTORICAL SOCIETY,KETTERING-MORAINE MUSEUM & HISTORICAL SOCIETY,821 W STROOP RD,OH,45429,9372962400, , ,-84.16293,39.69508,3600 SHROYER ROAD
HSC,COSHOCTON COUNTY ARCHAEOLOGICAL AND HISTORICAL SOCIETY,COSHOCTON COUNTY ARCHAEOLOGICAL AND HISTORICAL SOCIETY,1965 MELBOURNE DR,OH,43812, , , ,-81.83585,40.25778,1965 MELBOURNE DR
HSC,CENTERVILLE BUILDING INSPECTION,CENTERVILLE-WASHINGTON TOWNSHIP HISTORICAL SOCIETY,89 W FRANKLIN ST,OH,45459,9374330123, ,127466,-84.16065,39.62844,89 WEST FRMKLIN STREET
HSC,MADISON COUNTY HISTORICAL SOCIETY,MADISON COUNTY HISTORICAL SOCIETY INC,PO BOX 124,OH,43140,7408522977, ,0,-83.43726,39.89077,260 E HIGH ST
HSC,GREEN LAWN CEMETERY FOUNDATION,GREEN LAWN CEMETERY FOUNDATION INC,1000 GREENLAWN AVE,OH,43223,6144441123,HTTP://WWW.GREENLAWNCEMETERY.ORG/,82455,-83.03048,39.93885,1000 GREENLAWN AVE
HSC,KARAMU HOUSE,KARAMU HOUSE,2355 E 89TH ST,OH,44106,2167957070,HTTP://WWW.KARAMUHOUSE.ORG,785732,-81.62441,41.49535,2355 E 89TH ST
HSC,WESTERN RESERVE HISTORICAL SOCIETY,WESTERN RESERVE HISTORICAL SOCIETY,10825 EAST BLVD,OH,44106,2167215722, ,5935068,-81.61155,41.51291,10825 EAST BLVD
HSC,STARK COUNTY HISTORICAL SOCIETY,STARK COUNTY HISTORICAL SOCIETY,800 MCKINLEY MONUMENT DR NW,OH,44708,3304557043,HTTP://MCKINLEYMUSEUM.ORG/,839563,-81.39016,40.80456,800 MCKINLEY MONUMENT DR
HSC,GEAUGA COUNTY HISTORICAL SOCIETY,GEAUGA COUNTY HISTORICAL SOCIETY,PO BOX 153,OH,44021,4408341492, ,207840,-81.15275,41.44822,P O BOX 153 14653 EAST PARK STREET
HSC,SUMMIT COUNTY HISTORICAL SOCIETY OF AKRON OHIO,SUMMIT COUNTY HISTORICAL SOCIETY OF AKRON OHIO,550 COPLEY RD,OH,44320,3305351120,HTTP://SUMMITHISTORY.ORG,344441,-81.54191,41.08457,550 COPLEY RD
HSC,STAN HYWET HALL & GARDENS,STAN HYWET HALL & GARDENS INC,714 N PORTAGE PATH,OH,44303,3308365533,HTTP://WWW.STANHYWET.ORG,5297582,-81.54862,41.11679,714 N PORTAGE PATH
HSC,ALLEN COUNTY HISTORICAL SOCIETY,ALLEN COUNTY HISTORICAL SOCIETY,620 W MARKET ST,OH,45801,4192229426, ,256256,-84.11398,40.74008,620 W MARKET ST
HSC,LORAIN COUNTY HISTORICAL SOCIETY,LORAIN COUNTY HISTORICAL SOCIETY INC,509 WASHINGTON AVE,OH,44035,2163223341,HTTP://WWW.LCHS.ORG,339444,-82.10579,41.37449,509 WASHINGTON AVE
HSC,MAHONING VALLEY HISTORICAL SOCIETY,MAHONING VALLEY HISTORICAL SOCIETY,648 WICK AVE,OH,44502,3307432589,HTTP://MAHONINGHISTORY.ORG/,1444211,-80.6445,41.10646,648 WICK AVE
HSC,STRONGSVILLE HISTORICAL SOCIETY,STRONGSVILLE HISTORICAL SOCIETY INC,13305 PEARL RD,OH,44136,4405720057, ,149872,-81.8356,41.31854,13305 PEARL RD
HSC,WAYNE COUNTY HISTORICAL SOCIETY OF OHIO,WAYNE COUNTY HISTORICAL SOCIETY OF OHIO,546 E BOWMAN ST,OH,44691,3302648856, ,222469,-81.9329,40.80501,546 E BOWMAN ST
HSC,OHIO OUTDOOR HISTORICAL DRAMA,OHIO OUTDOOR HISTORICAL DRAMA,PO BOX 450,OH,44663,3303645111, ,259201,-81.4414,40.47951,PO BOX 450
HSC,BELMONT COUNTY HISTORICAL SOCIETY,BELMONT COUNTY HISTORICAL SOCIETY,PO BOX 434,OH,43713,7404253505, ,41979,-81.17662,39.9925,532 N CHESTNUT ST
HSC,SHAKER HISTORICAL SOCIETY,SHAKER HISTORICAL SOCIETY,16740 S PARK BLVD,OH,44120, ,HTTP://SHAKERHISTORICALSOCIETY.ORG,225641,-81.56248,41.4818,16740 S PARK BLVD
HSC,AMHERST HISTORICAL SOCIETY,AMHERST HISTORICAL SOCIETY,113 S LAKE ST,OH,44001,4409887255,HTTP://WWW.AMHERSTHISTORICALSOCIETY.ORG,119912,-82.23273,41.38858,113 SLAKE ST
HSC,HARBOUR TOWN,FRIENDS OF HARBOUR TOWN INC,5741 LIBERTY AVE,OH,44089,4409677168, ,0,-82.36831,41.42181,5741 LIBERTY AVE
HSC,MAD RIVER AND NKP RAILROAD SOCIETY,MAD RIVER AND NKP RAILROAD SOCIETY,PO BOX 269,OH,44811,4194832222,HTTP://WWW.MADRIVERMUSEUM.ORG/,77528,-82.84059,41.27124,253 SOUTHWEST STREET
HSC,WOODVILLE HISTORICAL SOCIETY,WOODVILLE HISTORICAL SOCIETY INC,107 EAST MAIN STREET,OH,43469, , ,0,-83.36268,41.4502,107 E MAIN ST
HSC,HISTORICAL ENGINE SOCIETY,HISTORICAL ENGINE SOCIETY,PO BOX 945,OH,44021, ,HTTP://WWW.HISTORICALENGINE.COM/,0,-81.15275,41.44822,PO BOX 945
HSC,TUSCARAWAS VALLEY PIONEER POWER ASSOCIATION,TUSCARAWAS VALLEY PIONEER POWER ASSOCIATION INC,PO BOX 387,OH,44622, ,HTTP://WWW.DOVERSTEAMSHOW.COM/,23514,-81.47997,40.53453,PO BOX 387
HSC,MERCER COUNTY HISTORICAL SOCIETY,MERCER COUNTY HISTORICAL SOCIETY,PO BOX 512,OH,45822, , ,0,-84.57105,40.54891,130 WEST MARKET STREET
HSC,ASHLAND COUNTY HISTORICAL MUSEUM,ASHLAND COUNTY HISTORICAL SOCIETY,420 CENTER STREET,OH,44805,4192893111,HTTP://WWW.ASHLANDHISTORY.ORG,477748,-82.29735,40.87187,1020 CLEVELAND AVE
HSC,ALPINE HILLS HISTORICAL MUSEUM,ALPINE HILLS HISTORICAL MUSEUM,PO BOX 293,OH,44681,8886097592, ,0,-81.64185,40.50349,106 WEST MAIN STREET
HSC,HISTORICAL SOCIETY OF GRAND RAPIDS OH,HISTORICAL SOCIETY OF GRAND RAPIDS OH,PO BOX 124,OH,43522, ,HTTP://WWW.GRANDRAPIDSHISTORICALSOCIETY.ORG/,12313,-83.85104,41.42849,PO BOX 124
HSC,HARRISON COUNTY HISTORICAL SOCIETY,HARRISON COUNTY HISTORICAL SOCIETY,PO BOX 362,OH,43907,7409422623,HTTP://WWW.HARRISONHISTORY.ORG/,35082,-80.99459,40.27106,200 EAST MARKET STREET
HSC,GARFIELD HEIGHTS HISTORICAL SOCIETY,GARFIELD HEIGHTS HISTORICAL SOCIETY INC,5405 TURNEY ROAD,OH,44125,2164753050,HTTP://GHHIST.ORG,0,-81.60471,41.41532,5405 TURNEY RD
HSC,TIFFIN HISTORIC TRUST,TIFFIN HISTORIC TRUST INC,PO BOX 333,OH,44883,4194474789,HTTP://WWW.TIFFINHISTORICTRUST.ORG/,24188,-83.17452,41.11149,172 JEFFERSON ST
HSC,MAYFIELD TOWNSHIP HISTORICAL SOCIETY,MAYFIELD TOWNSHIP HISTORICAL SOCIETY,606 SOM CENTER ROAD,OH,44143,4404610055, ,0,-81.43931,41.55009,606 SOM CENTER ROAD
HSC,BREWSTER-SUGARCREEK TOWNSHIP HISTORICAL SOCIETY,BREWSTER-SUGARCREEK TOWNSHIP HISTORICAL SOCIETY,45 WABASH AVE S,OH,44613,3307670045, ,18453,-81.59782,40.71254,45 WABASH AVE S
HSC,MUNROE FALLS HISTORICAL SOCIETY,MUNROE FALLS HISTORICAL SOCIETY,204 TALLWOOD DRIVE,OH,44278, ,HTTP://WWW.MUNROEFALLS.COM,0,-81.44017,41.13926,83 MUNROE FALLS AVE
HSC,JOHN PAULDING HISTORICAL SOCIETY,JOHN PAULDING HISTORICAL SOCIETY INC,PO BOX 93,OH,45879,4193993667,HTTP://WWW.JOHNPAULDINGHISTORICALSOCIETY.ORG/,0,-84.56771,41.13322,600 FAIRGROUNDS DRIVE
HSC,NORTH ROYALTON HISTORICAL SOCIETY,NORTH ROYALTON HISTORICAL SOCIETY,PO BOX33181,OH,44133,4402373377, ,142472,-81.74754,41.32097,13759 RIDGE ROAD (OHIO RT 3)
HSC,ORANGE HISTORICAL SOCIETY,ORANGE HISTORICAL SOCIETY,4389 LANDER ROAD,OH,44022, , ,0,-81.46205,41.44175,4389 LANDER ROAD
HSC,CANTON PRESERVATION SOCIETY,CANTON PRESERVATION SOCIETY,131 WERTZ AVE NW,OH,44708,3304529341,HTTP://WWW.CANTONPRESERVATION.COM,85138,-81.40765,40.79924,131 WERTZ AVE NW
HSC,DALTON COMMUNITY HISTORICAL SOCIETY,DALTON COMMUNITY HISTORICAL SOCIETY,PO BOX 273,OH,44618, , ,0,-81.69299,40.7774,PO BOX 273
HSC,WESTERN LAKE ERIE HISTORICAL SOCIETY,WESTERN LAKE ERIE HISTORICAL SOCIET,429 E 7TH ST,OH,43551, , ,0,-83.61818,41.55665,429 E 7TH ST
HSC,CAMPBELL HISTORICAL SOCIETY,CAMPBELL HISTORICAL SOCIETY INC,211 STRUTHERS LIBERTY ROAD,OH,44405, , ,0,-80.577,41.07133,211 STRUTHERS LIBERTY RD
HSC,STRUTHERS HISTORICAL SOCIETY,STRUTHERS HISTORICAL SOCIETY,50 TERRACE STREET,OH,44471,3307557189, ,0,-80.59052,41.05598,50 TERRACE ST
HSC,KIDRON COMMUNITY HISTORICAL SOCIETY,KIDRON COMMUNITY HISTORICAL SOCIETY,PO BOX 234,OH,44636,3308579111,HTTP://WWW.KIDRONHISTORICALSOCIETY.ORG/,200525,-81.74499,40.74124,13153 EMERSON RD
HSC,HISTORIC PERRYSBURG,HISTORIC PERRYSBURG INC,PO BOX 703,OH,43551, , ,0,-83.61849,41.54318,PO BOX 703
HSC,FAIRVIEW PARK HISTORICAL SOCIETY,FAIRVIEW PARK HISTORICAL SOCIETY,22515 BARD AVE,OH,44126,4407346042, ,0,-81.87004,41.42853,22515 BARD AVE
HSC,HISTORIC LYME VILLAGE ASSOCIATION,HISTORIC LYME VILLAGE ASSOCIATION,PO BOX 342,OH,44811,4194834949,HTTP://WWW.LYMEVILLAGE.COM/,85807,-82.84344,41.27316,5001 OHIO 4
HSC,NILES HISTORICAL SOCIETY,NILES HISTORICAL SOCIETY,PO BOX 368,OH,44446,3305442143,HTTP://WWW.NILESHISTORICALSOCIETY.ORG/,161530,-80.76515,41.17466,503 BROWN STREET
HSC,HOLSEY GATES RESIDENCE,HOLSEY GATES RESIDENCE PRESERVATION FOUNDATION,762 BROADWAY AVE,OH,44146,2168613810, ,111344,-81.68166,41.50081,1422 EUCLID AVENUE SUITE 1300
HSC,LAKE SHORE RAILWAY ASSOCIATION,LAKE SHORE RAILWAY ASSOCIATION INC,PO BOX 1131,OH,44036,4406476660,HTTP://WWW.LSRA.ORG/INDEX.HTML,98140,-82.09851,41.36775,46789 OHIO 18
HSC,ASHTABULA AREA MUSEUM & HISTORICAL SOCIETY,ASHTABULA AREA MUSEUM & HISTORICAL SOCIETY,532 WILDWOOD DR,OH,44004, , , ,-80.7873,41.83775,532 WILDWOOD DR
HSC,ELMORE HISTORICAL SOCIETY,ELMORE HISTORICAL SOCIETY INC,340 RICE STREET,OH,43416, , ,0,-83.32232,41.46677,20790 PORTAGE RIVER ROAD
HSC,BEREA HISTORICAL SOCIETY,BEREA HISTORICAL SOCIETY,PO BOX 173,OH,44017,4402432541,HTTP://WWW.BEREAHISTORICALSOCIETY.ORG/SITE/,-2073,-81.86187,41.36919,EAST BRIDGE STREET TO 118
HSC,SPENCER HISTORICAL SOCIETY,SPENCER HISTORICAL SOCIETY,PO BOX 356,OH,44275, , ,0,-82.0962,41.095,PO BOX 356
HSC,OLD HOUSE GUILD OF SANDUSKY OHIO,OLD HOUSE GUILD OF SANDUSKY OHIO,1415 COLUMBUS AVE,OH,44870,4196270640, ,0,-82.70429,41.44342,1415 COLUMBUS AVE
HSC,MADISON HISTORICAL SOCIETY,MADISON HISTORICAL SOCIETY,PO BOX 515,OH,44047,4404171959,HTTP://WWW.HISTORICALMADISON.ORG,0,-81.04725,41.7726,45 N LAKE ST
HSC,TALLMADGE HISTORICAL SOCIETY,TALLMADGE HISTORICAL SOCIETY,PO BOX 25,OH,44278,3306309760, ,0,-81.44036,41.10107,12 TALLMADGE CIR
HSC,JAMES A GARFIELD HISTORICAL SOCIETY,JAMES A GARFIELD SCHOOL DISTRICT HISTORICAL SOCIETY INC,PO BOX 144,OH,44231,3305275367,HTTP://JAMESAGARFIELDHISTORICALSOCIETY.COM/,0,-81.09723,41.28515,8115 HIGH STREET
HSC,RAGERSVILLE HISTORICAL SOCIETY,RAGERSVILLE HISTORICAL SOCIETY,2238 RAGERSVILLE RD SW,OH,44681,3308979914,HTTP://RAGERSVILLE.ORG,23148,-81.62598,40.45231,8800 CROOKED RUN RD SW
HSC,SHELBY COUNTY HISTORICAL SOCIETY,SHELBY COUNTY HISTORICAL SOCIETY,PO BOX 376,OH,45365,9374981653, ,162764,-84.15521,40.28706,201 NORTH MAIN AVENUE
HSC,MARSHALLVILLE HISTORICAL SOCIETY,MARSHALLVILLE HISTORICAL SOCIETY,PO BOX 81,OH,44645,3308852212, ,0,-81.73131,40.90241,4 E CHURCH ST
HSC,EAST PALESTINE AREA HISTORICAL SOCIETY UNITY & MIDDLETON TOWNSHIP,EAST PALESTINE AREA HISTORICAL SOCIETY UNITY & MIDDLETON TW,PO BOX 176,OH,44413,3302231264, ,0,-80.53679,40.83271,188 E MAIN ST
HSC,HISTORIC WAREHOUSE DISTRICT,HISTORIC WAREHOUSE DISTRICT DEVELOPMENT CORPORATION OF CLEV,614 W SUPERIOR AVE STE 680,OH,44113,2163443937,HTTP://WWW.WAREHOUSEDISTRICT.ORG/,343989,-81.686,41.5005,1010 EUCLID AVENUE NO 30
HSC,KELLEYS ISLAND HISTORICAL ASSOCIATION,KELLEYS ISLAND HISTORICAL ASSOCIATI ON INCORPORATED,PO BOX 328,OH,43438,4197462399,HTTPS://KIMUSEUM-PUBLIC.SHAREPOINT.COM/,35332,-82.72286,41.59593,224 DIVISION STREET
HSC,FORT LORAMIE HISTORICAL ASSOCIATION,FORT LORAMIE HISTORICAL ASSOCIATION INCORPORATED,PO BOX 276,OH,45845,9372953855,HTTP://WWW.FORTLORAMIEHISTORY.COM,0,-84.37418,40.35149,37 N MAIN STREET
HSC,CUYAHOGA FALLS HISTORICAL SOCIETY,CUYAHOGA FALLS HISTORICAL SOCIETY INC,2083 COOK STREET,OH,44221,3309291528,HTTP://CUYAHOGAFALLSHISTORY.COM,0,-81.47428,41.1353,2083 COOK ST
HSC,HURON HISTORICAL AND CULTURAL CENTER,THE HURON HISTORICAL SOCIETY INC,PO BOX 222,OH,44839,4194335009,HTTP://WWW.THEHURONHISTORICALSOCIETY.ORG/,0,-82.55687,41.39385,333 WILLIAMS ST
HSC,JACKSON TOWNSHIP HISTORICAL SOCIETY,JACKSON TOWNSHIP HISTORICAL SOCIETY,PO BOX 35171,OH,44735, , ,0,-81.44135,40.84795,PO BOX 35171
HSC,SANDUSKY COUNTY HISTORICAL SOCIETY,SANDUSKY COUNTY HISTORICAL SOCIETY,334 N BUCHANAN ST,OH,43420,4193320303,HTTP://WWW.SANDUSKYCOUNTYHISTORY.ORG,0,-83.09903,41.3469,334 N BUCHANAN ST
HSC,WILLARD AREA HISTORICAL SOCIETY,WILLARD AREA HISTORICAL SOCIETY INC,PO BOX 34,OH,44890,4199350791, , ,-82.73263,41.05171,542 SOUTH MAIN STREET
HSC,STEMTOWN HISTORICAL SOCIETY,THE STEMTOWN HISTORICAL SOCIETY,PO BOX 713,OH,44836,4196392305, ,0,-83.05046,41.25803,111 MORGAN ST
